strategy,prior_peak,trough,recovered,completed,depth,peak_to_trough_days,trough_to_recovery_days,underwater_days,within_20d
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2012-02-03,2012-02-06,2012-02-08,True,-0.00330100795289634,1,2,2,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2012-02-09,2012-02-10,2012-02-16,True,-0.0054695470226724385,1,4,4,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2012-02-17,2012-02-22,2012-02-24,True,-0.0038828097000349615,2,2,3,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2012-02-28,2012-03-06,2012-03-09,True,-0.01478726746908332,5,3,7,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2012-03-13,2012-03-14,2012-03-15,True,-0.0038080581136432645,1,1,1,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2012-03-19,2012-03-22,2012-03-26,True,-0.0055266002114297,3,2,4,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2012-03-26,2012-03-29,2012-03-30,True,-0.0044882048240295624,3,1,3,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2012-04-02,2012-06-01,2012-09-13,True,-0.05720748605632975,42,72,113,False
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2012-09-13,2012-09-19,2012-09-24,True,-0.002833210278906262,4,3,6,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2012-09-24,2012-09-26,2012-10-03,True,-0.010134787179604365,2,5,6,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2012-10-05,2012-10-12,2012-10-17,True,-0.01808284499155488,5,3,7,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2012-10-17,2012-11-15,2013-01-04,True,-0.07289229336403613,19,33,51,False
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2013-01-04,2013-01-08,2013-01-10,True,-0.006297459924904492,2,2,3,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2013-01-15,2013-01-16,2013-01-17,True,-0.003008604672721238,1,1,1,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2013-01-22,2013-01-23,2013-01-24,True,-0.001515576738759572,1,1,1,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2013-01-25,2013-01-28,2013-01-29,True,-0.0021516617843228003,1,1,1,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2013-01-29,2013-01-31,2013-02-01,True,-0.005062846792439513,2,1,2,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2013-02-01,2013-02-04,2013-02-06,True,-0.009733603352713005,1,2,2,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2013-02-06,2013-02-07,2013-02-08,True,-2.7156707194775365e-05,1,1,1,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2013-02-13,2013-02-14,2013-02-15,True,-7.90346719241608e-05,1,1,1,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2013-02-19,2013-02-25,2013-03-01,True,-0.0184886731720465,4,4,7,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2013-03-11,2013-03-12,2013-03-13,True,-0.0010281047922811037,1,1,1,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2013-03-15,2013-03-18,2013-03-20,True,-0.00605903222940396,1,2,2,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2013-03-20,2013-03-21,2013-03-22,True,-0.006103818021711782,1,1,1,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2013-03-22,2013-03-25,2013-03-26,True,-0.0030212230865859224,1,1,1,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2013-03-28,2013-04-01,2013-04-02,True,-0.002376833401479872,1,1,1,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2013-04-02,2013-04-03,2013-04-08,True,-0.009539781572964867,1,3,3,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2013-04-12,2013-04-15,2013-04-23,True,-0.020672565189053915,1,6,6,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2013-04-23,2013-04-24,2013-04-29,True,-0.004422813729731745,1,3,3,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2013-04-29,2013-05-01,2013-05-03,True,-0.008675578707962872,2,2,3,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2013-05-03,2013-05-06,2013-05-07,True,-0.003797534379450629,1,1,1,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2013-05-08,2013-05-09,2013-05-13,True,-0.005543375610509882,1,2,2,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2013-05-15,2013-05-16,2013-05-17,True,-0.006752931263835027,1,1,1,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2013-05-17,2013-06-20,2013-07-11,True,-0.05843295699675932,23,14,36,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2013-07-15,2013-07-16,2013-07-18,True,-0.0049091357290105275,1,2,2,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2013-07-22,2013-07-24,2013-08-01,True,-0.008493357299144133,2,6,7,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2013-08-02,2013-08-27,2013-09-18,True,-0.05191060450466933,17,15,31,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2013-09-18,2013-10-08,2013-10-17,True,-0.03665210694783494,14,7,20,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2013-10-18,2013-10-21,2013-10-22,True,-0.001497625551939108,1,1,1,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2013-10-22,2013-10-23,2013-10-24,True,-0.0012983738598710826,1,1,1,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2013-10-29,2013-10-31,2013-11-06,True,-0.008892960721110565,2,4,5,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2013-11-06,2013-11-07,2013-11-13,True,-0.011473626402378478,1,4,4,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2013-11-15,2013-12-13,2013-12-20,True,-0.021010533379677843,19,5,23,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2013-12-31,2014-01-06,2014-01-10,True,-0.01449994991864123,3,4,6,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2014-01-10,2014-01-13,2014-01-15,True,-0.009345922419849662,1,2,2,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2014-01-16,2014-01-17,2014-01-21,True,-0.0035879520256537623,1,1,1,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2014-01-21,2014-02-03,2014-02-13,True,-0.04257629213995595,9,8,16,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2014-02-18,2014-02-19,2014-02-20,True,-0.006102412246267286,1,1,1,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2014-02-20,2014-02-21,2014-02-24,True,-0.0007435495761656252,1,1,1,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2014-02-24,2014-02-26,2014-02-27,True,-0.002189026600205368,2,1,2,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2014-02-28,2014-03-03,2014-03-04,True,-0.007953886634915253,1,1,1,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2014-03-04,2014-03-14,2014-03-18,True,-0.010645251797993138,8,2,9,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2014-03-18,2014-03-24,2014-03-31,True,-0.011199903577950643,4,5,8,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2014-04-02,2014-04-11,2014-04-22,True,-0.025221629862371753,7,6,12,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2014-04-22,2014-04-23,2014-04-24,True,-0.002163441597312854,1,1,1,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2014-04-24,2014-04-25,2014-04-28,True,-0.0016220674892224451,1,1,1,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2014-05-01,2014-05-06,2014-05-07,True,-0.007263324171449481,3,1,3,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2014-05-07,2014-05-20,2014-05-27,True,-0.013667166661672892,9,4,12,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2014-06-06,2014-06-12,2014-06-18,True,-0.010183610578799351,4,4,7,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2014-06-20,2014-06-24,2014-06-30,True,-0.006256733216170485,2,4,5,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2014-07-01,2014-07-17,2014-07-23,True,-0.01193242481824719,11,4,14,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2014-07-24,2014-08-07,2014-08-25,True,-0.039195344474712845,10,12,21,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2014-08-25,2014-08-26,2014-08-27,True,-0.001037363682317216,1,1,1,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2014-08-29,2014-09-02,2014-09-05,True,-0.0037688819690797626,1,3,3,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2014-09-05,2014-09-12,2014-09-19,True,-0.012000368847695175,5,5,9,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2014-09-19,2014-10-16,2014-10-24,True,-0.048585945709718636,19,6,24,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2014-10-24,2014-10-27,2014-10-28,True,-0.0016122534517086784,1,1,1,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2014-10-28,2014-10-29,2014-10-30,True,-0.002642376850435668,1,1,1,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2014-11-10,2014-11-14,2014-11-18,True,-0.007784637398907557,4,2,5,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2014-11-18,2014-11-20,2014-11-21,True,-0.0030159599461622166,2,1,2,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2014-11-28,2014-12-01,2014-12-02,True,-0.005550390985464282,1,1,1,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2014-12-03,2014-12-04,2014-12-05,True,-0.0010860558135841192,1,1,1,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2014-12-05,2014-12-16,2014-12-18,True,-0.03625971023137953,7,2,8,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2014-12-22,2014-12-23,2014-12-24,True,-0.00081502750556528,1,1,1,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2014-12-29,2016-01-20,2016-06-23,True,-0.10299228888508338,266,108,373,False
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2016-06-23,2016-06-27,2016-06-30,True,-0.035279340210530696,2,3,4,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2016-07-01,2016-07-05,2016-07-06,True,-0.0032886683251101,1,1,1,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2016-07-06,2016-07-07,2016-07-08,True,-0.005773228954380483,1,1,1,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2016-07-18,2016-07-21,2016-07-22,True,-0.004050021352400401,3,1,3,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2016-07-22,2016-11-04,2017-02-09,True,-0.06814338408794052,74,65,138,False
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2017-02-24,2017-02-27,2017-02-28,True,-0.00025327101867156365,1,1,1,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2017-03-01,2017-03-08,2017-03-15,True,-0.012158663601455011,5,5,9,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2017-03-15,2017-04-13,2017-04-25,True,-0.01785234839452854,21,7,27,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2017-04-25,2017-04-26,2017-04-27,True,-0.0010504858176108023,1,1,1,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2017-04-27,2017-05-03,2017-05-05,True,-0.004097437886698585,4,2,5,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2017-05-05,2017-05-12,2017-05-15,True,-0.0035757921971362183,5,1,5,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2017-05-15,2017-05-17,2017-05-22,True,-0.012760838590760937,2,3,4,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2017-06-02,2017-06-12,2017-06-19,True,-0.010429053008740974,6,5,10,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2017-06-19,2017-07-11,2017-08-31,True,-0.0228869054276426,15,37,51,False
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2017-09-01,2017-09-05,2017-09-08,True,-0.004850454263535475,1,3,3,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2017-09-12,2017-09-13,2017-09-15,True,-0.0016778026328412299,1,2,2,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2017-09-18,2017-09-27,2017-10-04,True,-0.011142361438279624,7,5,11,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2017-10-05,2017-10-09,2017-10-11,True,-0.005003930333336792,2,2,3,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2017-10-12,2017-10-16,2017-10-17,True,-0.001230438569768122,2,1,2,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2017-10-17,2017-10-18,2017-10-19,True,-0.0011442174909858105,1,1,1,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2017-10-20,2017-10-30,2017-11-08,True,-0.00822344997927238,6,7,12,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2017-11-08,2017-11-10,2017-11-13,True,-0.002718227051165756,2,1,2,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2017-11-14,2017-11-15,2017-11-16,True,-0.006114159350167125,1,1,1,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2017-11-16,2017-11-20,2017-11-21,True,-0.0045239530041271125,2,1,2,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2017-11-21,2017-11-22,2017-11-24,True,-0.0014602912999823747,1,1,1,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2017-11-30,2017-12-05,2017-12-11,True,-0.00690238223359696,3,4,6,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2017-12-11,2017-12-14,2017-12-15,True,-0.0057697373627487725,3,1,3,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2017-12-18,2017-12-20,2018-01-03,True,-0.004876269208309747,2,8,9,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2018-01-09,2018-01-10,2018-01-12,True,-0.003012846135824976,1,2,2,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2018-01-17,2018-01-18,2018-01-19,True,-0.0017960698768603178,1,1,1,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2018-01-26,2018-03-23,2018-09-20,True,-0.09737078698549007,39,125,163,False
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2018-09-21,2018-12-24,2019-03-15,True,-0.08961141528316707,64,55,118,False
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2019-03-18,2019-03-20,2019-03-21,True,-0.003461158937364095,2,1,2,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2019-03-21,2019-03-22,2019-03-29,True,-0.009887662287767052,1,5,5,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2019-04-01,2019-04-03,2019-04-05,True,-0.0021051719712031902,2,2,3,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2019-04-05,2019-04-09,2019-04-12,True,-0.003699811965508837,2,3,4,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2019-04-15,2019-04-17,2019-04-24,True,-0.008091125706475744,2,4,5,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2019-04-24,2019-04-25,2019-04-26,True,-0.0019146056380346943,1,1,1,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2019-04-26,2019-04-29,2019-04-30,True,-0.0014424076763825955,1,1,1,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2019-04-30,2019-05-31,2019-07-03,True,-0.04267753266895702,22,23,44,False
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2019-07-03,2019-07-09,2019-07-18,True,-0.007903210775307978,3,7,9,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2019-07-18,2019-07-22,2019-07-26,True,-0.008376361239934127,2,4,5,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2019-07-29,2019-08-05,2019-09-05,True,-0.04454407418799189,5,22,26,False
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2019-09-06,2019-09-10,2019-09-11,True,-0.0049125372440497195,2,1,2,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2019-09-12,2019-09-16,2019-09-19,True,-0.008912623460014202,2,3,4,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2019-09-19,2019-09-24,2019-09-26,True,-0.002490917653162783,3,2,4,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2019-09-26,2019-09-27,2019-09-30,True,-0.0042118102805439595,1,1,1,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2019-09-30,2019-10-02,2019-10-21,True,-0.024969697115145517,2,13,14,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2019-10-24,2019-10-25,2019-10-29,True,-0.0008634930557845921,1,2,2,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2019-10-30,2019-10-31,2019-11-01,True,-0.0011376043360605825,1,1,1,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2019-11-01,2019-11-05,2019-11-13,True,-0.005367715810558726,2,6,7,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2019-11-19,2019-11-21,2019-11-25,True,-0.002726240499266064,2,2,3,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2019-11-27,2019-12-03,2019-12-06,True,-0.012412250376714118,3,3,5,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2019-12-06,2019-12-10,2019-12-12,True,-0.0036584424110297498,2,2,3,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2019-12-17,2019-12-18,2019-12-19,True,-0.00011518576832036942,1,1,1,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2019-12-20,2019-12-23,2019-12-26,True,-0.0012812892412842336,1,2,2,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2019-12-27,2020-01-07,2020-01-09,True,-0.008147358055897946,6,2,7,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2020-01-09,2020-01-10,2020-01-13,True,-0.0010283756126484578,1,1,1,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2020-01-23,2020-01-31,2020-02-05,True,-0.019936171930892255,6,3,8,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2020-02-06,2020-02-07,2020-02-10,True,-0.003945190379160524,1,1,1,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2020-02-14,2020-03-23,2020-08-12,True,-0.21616058457656662,25,99,123,False
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2020-08-12,2020-08-14,2020-08-17,True,-0.002744157011971504,2,1,2,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2020-08-18,2020-08-20,2020-08-24,True,-0.006036685507766815,2,2,3,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2020-08-24,2020-08-25,2020-08-26,True,-0.00012231881470370354,1,1,1,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2020-08-28,2020-08-31,2020-09-01,True,-0.0014773786923358845,1,1,1,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2020-09-02,2020-09-23,2020-10-09,True,-0.06817321670661614,14,12,25,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2020-10-12,2020-10-30,2020-11-09,True,-0.05805228648413285,14,6,19,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2020-11-11,2020-11-12,2020-11-13,True,-0.009934254455930991,1,1,1,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2020-11-16,2020-11-20,2020-12-31,True,-0.02497317697418311,4,27,30,False
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2020-12-31,2021-01-04,2021-01-06,True,-0.014112418018380701,1,2,2,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2021-01-08,2021-01-11,2021-01-12,True,-0.00046131353058631586,1,1,1,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2021-01-14,2021-01-29,2021-02-17,True,-0.0437246285205366,10,12,21,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2021-02-17,2021-02-22,2021-02-24,True,-0.010061931180634587,3,2,4,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2021-02-24,2021-02-26,2021-03-09,True,-0.029111822892675554,2,7,8,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2021-03-15,2021-03-18,2021-03-26,True,-0.016092615513178976,3,6,8,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2021-03-29,2021-03-30,2021-04-05,True,-0.007612703347892658,1,3,3,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2021-04-06,2021-04-08,2021-04-09,True,-0.001615826629905559,2,1,2,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2021-04-16,2021-04-20,2021-04-21,True,-0.004559713572776514,2,1,2,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2021-04-21,2021-04-22,2021-04-29,True,-0.007314038683144508,1,5,5,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2021-04-29,2021-04-30,2021-05-03,True,-0.0037159801471717824,1,1,1,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2021-05-03,2021-05-04,2021-05-05,True,-0.0001586830374467052,1,1,1,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2021-05-10,2021-06-18,2021-07-27,True,-0.0382900960751571,28,26,53,False
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2021-07-27,2021-07-28,2021-07-29,True,-0.00195687460616234,1,1,1,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2021-07-29,2021-08-02,2021-08-03,True,-0.004247109711597474,2,1,2,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2021-08-03,2021-08-04,2021-08-10,True,-0.006949770620893747,1,4,4,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2021-08-16,2021-08-18,2021-09-02,True,-0.012290066767897456,2,11,12,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2021-09-02,2021-10-04,2021-10-26,True,-0.05403750861673373,21,16,36,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2021-10-26,2021-10-27,2021-10-28,True,-0.006193573754760706,1,1,1,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2021-11-03,2021-11-04,2021-11-05,True,-0.002082523708150874,1,1,1,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2021-11-05,2021-12-01,2021-12-10,True,-0.041266271986841074,17,7,23,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2021-12-10,2021-12-14,2021-12-15,True,-0.005325910263236255,2,1,2,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2021-12-15,2021-12-20,2021-12-23,True,-0.018955338823620216,3,3,5,True
recovery_sector_barbell_M_cyc35_mom63_ma100_top3,2021-12-29,2021-12-30,,False,-0.0014425936394337757,1,1,2,False
recovery_sector_barbell_W_cyc35_mom63_ma100_top3,2007-01-03,2007-01-05,2007-01-11,True,-0.007947096173364865,2,4,5,True
recovery_sector_barbell_W_cyc35_mom63_ma100_top3,2007-01-17,2007-01-18,2007-01-19,True,-0.0012442350190500218,1,1,1,True
recovery_sector_barbell_W_cyc35_mom63_ma100_top3,2007-01-19,2007-01-22,2007-01-24,True,-0.0044789519610840545,1,2,2,True
recovery_sector_barbell_W_cyc35_mom63_ma100_top3,2007-01-24,2007-01-26,2007-02-01,True,-0.009042783913392305,2,4,5,True
recovery_sector_barbell_W_cyc35_mom63_ma100_top3,2007-02-07,2007-02-12,2007-02-13,True,-0.005683998911540145,3,1,3,True
recovery_sector_barbell_W_cyc35_mom63_ma100_top3,2007-02-15,2007-02-16,2007-02-20,True,-0.0007972749859878059,1,1,1,True
recovery_sector_barbell_W_cyc35_mom63_ma100_top3,2007-02-20,2007-02-22,2007-02-26,True,-0.004171511714472609,2,2,3,True
recovery_sector_barbell_W_cyc35_mom63_ma100_top3,2007-02-26,2007-03-05,2007-04-05,True,-0.04846267570221041,5,23,27,False
recovery_sector_barbell_W_cyc35_mom63_ma100_top3,2007-04-10,2007-04-11,2007-04-12,True,-0.004698474737093061,1,1,1,True
